count(Paper);Country 1;Country 2;Journal;Category
7;Germany;Spain;Journal of Alzheimer's Disease Reports;Medicine & Health
4;Germany;Turkey;Journal of Alzheimer's Disease Reports;Medicine & Health
9;Germany;United States;Journal of Alzheimer's Disease Reports;Medicine & Health
8;Greece;Turkey;Journal of Alzheimer's Disease Reports;Medicine & Health
1;Guadeloupe;Spain;Journal of Alzheimer's Disease Reports;Medicine & Health
1;Guadeloupe;Tunisia;Journal of Alzheimer's Disease Reports;Medicine & Health
3;India;Malaysia;Journal of Alzheimer's Disease Reports;Medicine & Health
4;India;Panama;Journal of Alzheimer's Disease Reports;Medicine & Health
1;India;Philippines;Journal of Alzheimer's Disease Reports;Medicine & Health
6;India;Saudi Arabia;Journal of Alzheimer's Disease Reports;Medicine & Health
5;India;Singapore;Journal of Alzheimer's Disease Reports;Medicine & Health
1;India;South Korea;Journal of Alzheimer's Disease Reports;Medicine & Health
2;India;Taiwan;Journal of Alzheimer's Disease Reports;Medicine & Health
1;India;Thailand;Journal of Alzheimer's Disease Reports;Medicine & Health
3;India;United States;Journal of Alzheimer's Disease Reports;Medicine & Health
9;Iran;United States;Journal of Alzheimer's Disease Reports;Medicine & Health
3;Italy;United Kingdom;Journal of Alzheimer's Disease Reports;Medicine & Health
5;Japan;Netherlands;Journal of Alzheimer's Disease Reports;Medicine & Health
3;Japan;Sweden;Journal of Alzheimer's Disease Reports;Medicine & Health
1;Japan;United Kingdom;Journal of Alzheimer's Disease Reports;Medicine & Health
4;Japan;United States;Journal of Alzheimer's Disease Reports;Medicine & Health
3;Malaysia;Philippines;Journal of Alzheimer's Disease Reports;Medicine & Health
5;Malaysia;Singapore;Journal of Alzheimer's Disease Reports;Medicine & Health
3;Malaysia;South Korea;Journal of Alzheimer's Disease Reports;Medicine & Health
2;Malaysia;Taiwan;Journal of Alzheimer's Disease Reports;Medicine & Health
1;Malaysia;Thailand;Journal of Alzheimer's Disease Reports;Medicine & Health
4;Malta;United Kingdom;Journal of Alzheimer's Disease Reports;Medicine & Health
22;Netherlands;Sweden;Journal of Alzheimer's Disease Reports;Medicine & Health
4;Netherlands;United States;Journal of Alzheimer's Disease Reports;Medicine & Health
1;Norway;United Kingdom;Journal of Alzheimer's Disease Reports;Medicine & Health
2;Panama;United States;Journal of Alzheimer's Disease Reports;Medicine & Health
19;Peru;United States;Journal of Alzheimer's Disease Reports;Medicine & Health
3;Philippines;Singapore;Journal of Alzheimer's Disease Reports;Medicine & Health
1;Philippines;South Korea;Journal of Alzheimer's Disease Reports;Medicine & Health
2;Philippines;Taiwan;Journal of Alzheimer's Disease Reports;Medicine & Health
1;Philippines;Thailand;Journal of Alzheimer's Disease Reports;Medicine & Health
1;Russia;United Kingdom;Journal of Alzheimer's Disease Reports;Medicine & Health
1;Saudi Arabia;United States;Journal of Alzheimer's Disease Reports;Medicine & Health
3;Singapore;South Korea;Journal of Alzheimer's Disease Reports;Medicine & Health
3;Singapore;Taiwan;Journal of Alzheimer's Disease Reports;Medicine & Health
3;Singapore;Thailand;Journal of Alzheimer's Disease Reports;Medicine & Health
7;Singapore;United States;Journal of Alzheimer's Disease Reports;Medicine & Health
2;South Korea;Taiwan;Journal of Alzheimer's Disease Reports;Medicine & Health
1;South Korea;Thailand;Journal of Alzheimer's Disease Reports;Medicine & Health
2;South Korea;United States;Journal of Alzheimer's Disease Reports;Medicine & Health
1;Spain;Tunisia;Journal of Alzheimer's Disease Reports;Medicine & Health
10;Spain;United States;Journal of Alzheimer's Disease Reports;Medicine & Health
20;Sweden;United Kingdom;Journal of Alzheimer's Disease Reports;Medicine & Health
9;Sweden;United States;Journal of Alzheimer's Disease Reports;Medicine & Health
2;Taiwan;Thailand;Journal of Alzheimer's Disease Reports;Medicine & Health
1;Turkey;United States;Journal of Alzheimer's Disease Reports;Medicine & Health
7;United Kingdom;United States;Journal of Alzheimer's Disease Reports;Medicine & Health
2;Argentina;Brazil;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
2;Australia;Austria;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
2;Australia;Belgium;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
4;Australia;Brazil;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
4;Australia;China;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Australia;Denmark;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
2;Australia;Egypt;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
11;Australia;Germany;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
7;Australia;Hong Kong;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
2;Australia;Iran;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Australia;Malaysia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
6;Australia;Netherlands;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
4;Australia;New Zealand;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
3;Australia;Qatar;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
2;Australia;Saudi Arabia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
18;Australia;Switzerland;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
8;Australia;Thailand;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Australia;United Arab Emirates;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
9;Australia;United Kingdom;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
3;Australia;United States;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Belgium;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Bosnia and Herzegovina;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Bulgaria;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Croatia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Czechia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Estonia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Finland;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;France;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
3;Austria;Germany;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Greece;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Ireland;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Italy;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Latvia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Lithuania;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Macedonia (FYROM);Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Montenegro;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;North Macedonia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Poland;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Portugal;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Serbia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Slovakia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Slovenia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
2;Austria;Spain;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Austria;Sweden;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
4;Austria;Turkey;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
2;Austria;United Kingdom;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
8;Austria;United States;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
2;Azerbaijan;Iran;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
3;Bahrain;Egypt;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
4;Bangladesh;Netherlands;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Bosnia and Herzegovina;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Bulgaria;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
8;Belgium;Canada;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Croatia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Czechia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Estonia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Finland;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;France;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
5;Belgium;Germany;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Greece;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Ireland;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Italy;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Latvia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Lithuania;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Macedonia (FYROM);Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
11;Belgium;Malaysia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Montenegro;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
29;Belgium;Netherlands;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Nigeria;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;North Macedonia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
7;Belgium;Poland;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Portugal;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Serbia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Slovakia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Slovenia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
3;Belgium;South Africa;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
5;Belgium;Spain;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Belgium;Sweden;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
4;Belgium;Turkey;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
37;Belgium;United States;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Bulgaria;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Croatia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Czechia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Estonia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
2;Bosnia and Herzegovina;Finland;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;France;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Germany;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Greece;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
2;Bosnia and Herzegovina;Ireland;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Italy;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Latvia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Lithuania;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Macedonia (FYROM);Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Montenegro;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;North Macedonia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Poland;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Portugal;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Serbia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Slovakia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Slovenia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
2;Bosnia and Herzegovina;Spain;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bosnia and Herzegovina;Sweden;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
4;Bosnia and Herzegovina;Turkey;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
41;Brazil;Canada;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Brazil;Costa Rica;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
8;Brazil;France;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
8;Brazil;Netherlands;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
6;Brazil;Portugal;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
8;Brazil;Spain;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Brazil;United Kingdom;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
19;Brazil;United States;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Croatia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Czechia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Estonia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Finland;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;France;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Germany;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Greece;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
2;Bulgaria;Ireland;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Italy;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Latvia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Lithuania;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Macedonia (FYROM);Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Montenegro;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;North Macedonia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Poland;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Portugal;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Serbia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Slovakia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Slovenia;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
2;Bulgaria;Spain;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
1;Bulgaria;Sweden;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
4;Bulgaria;Turkey;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
2;Canada;China;Journal of Back and Musculoskeletal Rehabilitation;Medicine & Health
